Video ID,User ID,Comment
48gTx8MpRmI,UCSLjds4gTJVS83-qEdgFKZw,As a minimum it was dumb and inappropriate.
48gTx8MpRmI,UCWL49IzOFZVFdaGNhQFZmEw,We ALL saw it. We ALL know what it means.
48gTx8MpRmI,UCbV5g494-IsN6FppJEiv-iQ,He literally said my heart goes out to you. He put his hand over his heart and outwards.
48gTx8MpRmI,UCKZSgNaC0jVuDbrWhPh8iIQ,Yeah in Germany you&#39;d have to do the ACTUAL salute though. LEFT ARM FORWARD PALM DOWN not right arm to the side palm up saying my heart goes to you.<br>Not too mention the actual newtzies were left wing AF and the AfD are center right being attacked by the left so yeah.<br>Musk is right there and I only see antisemitism coming from the left where it always come from.<br>You can&#39;t gaslight us anymore
48gTx8MpRmI,UCem6LBX9g-iiLr3x87BL7pQ,Super based
48gTx8MpRmI,UCxdxUL7TiXQ9hUERMjlPwBQ,😮🎉😊😅😂❤🎉wow I LOVE ELON MUSK HE&#39;S VERY VERY VERY HAPPY. AND LOVES HIS BEAUTIFUL ROCKETS 🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀👩‍🚀👨‍🚀👩‍🚀👨‍🚀👩‍🚀👨‍🚀👩‍🚀👨‍🚀👨‍🚀👨‍🚀👨‍🚀🚀🚀🚀🚀ROCKET MAN ELON MUSK 🙋‍♀️🧧🌟🌠🌎☮️✌️👍✊👊🌍🇺🇲🇺🇸🇺🇲🇺🇸🇺🇲🌍🌍🌍❤️♥️
48gTx8MpRmI,UCGLwIRp0cQT5UYlYn6QwYIw,It&#39;s very possible he might go bankrupt my opinion
48gTx8MpRmI,UCW1fMQv6oYDrNOdTRx4wcxg,He did this because he has autism. I would know because my sister has autism and it helps them restrain them from getting over stimulated as you can see in his face hope this helps
48gTx8MpRmI,UCiGlN4xAI0S5IImIYUxoGUg,I can’t believe people did this to us. I really can’t believe people voted this in.
48gTx8MpRmI,UCpuBqLb83NLkb19bZosrlzw,man are people really having a meltdown over a GESTURE 😭😭😭
48gTx8MpRmI,UCeNI7qXBP8VrlP1TZKlGiPw,Did you also hear what he said right after???<br>I rest my case!
48gTx8MpRmI,UCZ9ViO7uwH98Fd2OG9D1khw,Wow
48gTx8MpRmI,UCU_5BiV6uzeP-hksWSDX58w,"Ok, you could play the audio so you have context. HELLO!"
48gTx8MpRmI,UCH8T8AXV-ZkuDVVvrZc95dw,&quot;My heart goes out to you&quot; . . . Yep. Definitely earth shaking!
48gTx8MpRmI,UCW5rfPte01UADF_gb7dz8Xg,Y’all are asking IF he did it and should be asking WHY he did it?!
48gTx8MpRmI,UCFDvc8reEXmSYn57-DJ9z9Q,"Of course all you libs are crying. First of all play the audio of what he is saying instead of just talking about it. Second of all he is just thanking from the bottom of his heart to everyone. What he is gesturing is that he pouring his heart to all his supporters. Third don’t all you libs have anything better to do? I get you  cry babies are mad that you lost and all but seriously is this all you got? You guys are a joke. Play the complete video with sound. 😂 It might resemble a natzi salute but let me tell you, it is not a natzi salute."
48gTx8MpRmI,UCKxs-Xl7eVMbnziXQRLeB6w,"Yep, you caught him! Good job detective dipshi!"
48gTx8MpRmI,UCoHpmajQ8RoG-1dDW85BxBw,He knew exactly what he was doing
48gTx8MpRmI,UCUSON0hsa5BnYrVna3H8fKA,"He did it and said, &quot;My heart goes out to you.&quot;  Soooo..... changes everything when given context."
48gTx8MpRmI,UC5l2V8ilUbXgyozqFZNuE6A,I hope it was not intentional and was just his goofy character.
