Video ID,User ID,Comment
_J-uvMGfpTA,UC8r4E1D5LkkMTHlz6NmNwEg,Let’s hope that the guy who wanted to go to Russia really now does get to go to Mother Russia. 💀
_J-uvMGfpTA,UCLDLs2HeUL1S3vxYmxKlFkw,these people might just have to be dealt with in terms outside of the legal system...
_J-uvMGfpTA,UChGDOilAR8uWCV0bppqO_kg,"It wasn&#39;t  a &quot;suggestive gesture&quot;, it was a full-on sieg heil. Stop trying to gaslight. I know what i saw."
_J-uvMGfpTA,UCm1AzOxi1cmjltWa8pBYc9A,🤡Reid with the Alternative facts
_J-uvMGfpTA,UCcxfH70pjrqBKj6h1s1zocQ,The left is so disconnected from reality😂
_J-uvMGfpTA,UCedPXl1IBjY7iiLaeb_qnww,They will never.  Never.  Never.  Have or understand empathy.
_J-uvMGfpTA,UCpz3n7kIvMSXOMdl8mK5FLQ,MSNBC is fake news. I love watching. You are too crazy. A threat to the Republic? Trump?
_J-uvMGfpTA,UCWWIHPqEMPySs89HdPJS24A,"Very suggestive gesture, Joy? Common, my last hope in MSNBC was you and Nicole. Don&#39;t try to spin this, we have EYES."
_J-uvMGfpTA,UCuLgA_ueFyYZyk3j9R5ftpg,People are so sick of this garbage. I don’t even like Elon and even I’m getting sick of the STUPID things he gets accused of! <br><br>I have a feeling MSNBC’s days are numbered because they can’t seem to learn!!!
_J-uvMGfpTA,UCO5nltuG8dDDnuFBVJfMZOQ,Msnbc - AGAIN totally misrepresents the truth
_J-uvMGfpTA,UCWYvP39IsRlO61dLH__C2-A,"It&#39;s so entertaining watching clips from this desperate, pathetic network! Great comedy. Even more entertaining and funny is that there are people who actually take them seriously.  🤣 😂"
_J-uvMGfpTA,UCXGMN1xHVDbJBpfB0Hl8hLw,This is how you got labeled &quot;fake news.&quot; Sharing his heartfelt feelings much like blowing someone a kiss. <br>That bishop made me want to puke
_J-uvMGfpTA,UCRl8QpGOSysr37tMnJh10Ng,I know what I saw I don’t drink the devil’s kool aid
_J-uvMGfpTA,UCID2QGJcBQ8cdh_ZRXeSH6g,Ratings are going down and down
_J-uvMGfpTA,UCATqotg4v9G_TrurFj4dNGw,"WOKE media grasping at straws. Stop gaslighting the people. As a Latino Dem that DID NOT for Kamala, this is the garbage that scares people away. The Exit Polls showed my Latino Brothers agreed. Go worry about finding the 10-11 million votes you lost; else enjoy losing elections............................"
_J-uvMGfpTA,UCypFoLPC9aLYPcklKr2nrnA,Do not apologize or walk back your remarks.  The project 25 group is A party of White Supremacy.
_J-uvMGfpTA,UC8vIIYFjCep9Pi56dkbgg7A,Media flipping with the weather ISN&#39;T strange.  Different PARTY NEW LIES TO TELL
_J-uvMGfpTA,UCJNmiNMJITWxCAXFzYnnLXg,"Wow one side, and untruthful “reporting “"
_J-uvMGfpTA,UCweXGhetliPA2aMV8Bcw2gw,the person that claims he&#39;s SO STRONG sure looks like Humpty Dumpty at the service.  Fat and slouched over!!
_J-uvMGfpTA,UC8is2k6gkvt9rWTPUEcz4mw,"Oh Harry Harry Harry😂, Harry Dunn nothing you said about that Jan 6th day actually happened to you now did it? Can’t seem to find it on the hundreds of hours of tape.<br>You poor miserable soul, living with all the lies you told to congress and the world about that day. How do you look yourself in the mirror everyday with any self respect?"
_J-uvMGfpTA,UCmAdWnTQLg8N6tIaEpSBasA,"Hopefully Americans are smarter than your stupid propaganda. If youre not, God help you"
_J-uvMGfpTA,UCw0OfBEVrce7aSmMKJXYqQw,"YOU ON THE LEFT PURPOSELY LEFT OUT THE WORDS ELON WAS SAYING WHILE USING THIS GESTURE!  He was saying to the crowd in front of him, and behind him &quot;I give you all my heart&quot;, and then put his hand to his heart, then threw his arm forward.  Brother, why do you all want to make a mountain out of a mole hill all of the time????"
_J-uvMGfpTA,UCFG2CVFGBPIVd4m_LcrjAow,Guess they missed the part where he said he was sending his heart to everyone. <br><br>Was it an awkward way to do it? Absolutely. <br><br>Is Elon a weird guy in general who is known for awkward mannerisms? Absolutely. <br><br>Will the Dems twist it into something negative like they always do? Absolutely. <br><br>Will their media lies hurt them again in 2028 like it did in 2024? Absolutely. <br><br>Keep up the good work MSDNC. You obviously learned nothing.
_J-uvMGfpTA,UC7T2in8tLmbxjnAQEYsBejw,Not even 24 hrs in on the NEW administration &amp; on MLK Jr bday.  🤦🏿‍♂️
_J-uvMGfpTA,UCBjPKto9YX1xPCFpFsulWXA,A daily reminder that everyone that didn&#39;t vote for Hillary in 2016 and Harris in 2024 are 100% complicit in every Don the Con atrocity.
_J-uvMGfpTA,UCBjPKto9YX1xPCFpFsulWXA,"Suggestive? It was spot on. Hand on chest, then arm and hand outstretched. He did it twice, so no accident. There is no alternative interpretation. All he lacked was shouting Seig Heil. Anyone that continues to support and use his companies and products are complicit."
_J-uvMGfpTA,UCwpWHZy6x3uhHlxB-RxpMJQ,"Seeing how much Donald Trump loves big crowds, the biggest message that could&#39;ve been sent to him would&#39;ve been for democrats to not have shown up, including former presidents and first ladies. But, once again, this shows the weakness and hypocrisy of democrats.😢"
_J-uvMGfpTA,UCaytc5L8af-Taul2RFeea-A,Musky is funding White Nationalists in other countries. Cosplay for Billionaires.
_J-uvMGfpTA,UCIs0_AZw16PgZv_TTD08euw,Stop making a mountain out of a mole hill
_J-uvMGfpTA,UC0U9CzICOv7-c7HXQmCzpXg,"Haters gonna hate... Hey, Joy... enjoying your freedom of speech?"
_J-uvMGfpTA,UC0U9CzICOv7-c7HXQmCzpXg,Scream at the sky😂
_J-uvMGfpTA,UC0U9CzICOv7-c7HXQmCzpXg,Hahahaha
_J-uvMGfpTA,UCIC092H78zalWk5DRb6yE6g,"He’s touching his heart ,there is no such thing as transgender?? Bishop should be ousted ?? She’s a fool?? Well all the Biden’s are free to steal and be traitors to America!!! Spew some hate Joy????"
_J-uvMGfpTA,UCVOJBWkjUrmurt4lh4MM6tw,The Joy how we miss a good corrupt word salad now right ?
_J-uvMGfpTA,UC28NfrkxCyFomwMIKPqTNDg,"NWO. . ,🌎"
_J-uvMGfpTA,UCbLb-AKZ3WMPWXUq0Evc1iw,Hopefuly they were not black......
_J-uvMGfpTA,UCk-i6CaW_JT2Xv95WKtyJdg,Why do you have your finger nails so white and long? You look scary!
_J-uvMGfpTA,UCeXC2jr1jY7m3NgDe2EJAlw,From the bottom of his heart idiotic
_J-uvMGfpTA,UCVxTZbzOuGWJfMwO88gPDzg,Yall just had 4 years to prep if they run you over… that’s yo fault @everyone who the shoe fits on
_J-uvMGfpTA,UCF6ULcgDn7QyqoiPdzo-_0g,"MSNBC fence sitting a natZ salute, and they wonder why no one watches this network"
_J-uvMGfpTA,UC_v5Mfjrro7fg6WRM-CKqNQ,"yikes, the bed they made 😢"
_J-uvMGfpTA,UCosNibUbAky-OQIiyTKWwmQ,Yawn.............boring............. Democrats just lie lie and lie some more.
_J-uvMGfpTA,UCx26xDFTGxJV7PCxfprHSFA,If you know its not the hitler gesture but its very close. Politicians move very premeditated. You americans just voted the racists back into the whitehouse. Good luck.
_J-uvMGfpTA,UCP-NbAvcc_AfzVw9MeQSy9w,Joy idk how you do your job everyday day in and day out! Got to be so challenging to mental health! Thank you!
_J-uvMGfpTA,UCBFjX4e1oJ3vKVDRk6EE7OQ,How do you get 20 YEARS for ANYTHING???
_J-uvMGfpTA,UC2u28LQM24mgGTLrkUeTEFw,Don’t forget those death row people who Biden showed mercy to.  Will we ever get an independent news media in America who’s not far left or far right!? SMH
_J-uvMGfpTA,UCBFjX4e1oJ3vKVDRk6EE7OQ,This is msnbc?
_J-uvMGfpTA,UCuWG-HOr6iObunkDfQsV1_g,"Well no shock value here! people forget that pendulum swings both ways and that&#39;s exactly what people get for voting for him..I didn&#39;t watch any of the events. I let that plague pass and I just focused on taking care of business, peace, prayer and reflection on MLK🕊️"
